"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","confidence","Degree","Eccentricity","IsSingleNode","kingdom","name","NeighborhoodConnectivity","Node_Status","NumberOfDirectedEdges","NumberOfUndirectedEdges","NumChildren","NumDescendents","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","taxonomy","TopologicalCoefficient"
"149","4.29149798","0.02138923","0.23301887","0.1","0.999996311","5","7","false","Bacteria","fd2864f197dd32a87787899a3638b4c5","4.2","Clustered","5","0",,,"0","0.6708502","false","0","fd2864f197dd32a87787899a3638b4c5","3486","k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae","0.25714286"
"205","3.86639676","0.05707872","0.25863874","0.14285714","0.999996353","7","7","false","Bacteria","046267ecb78d2a683bf5e873e78cca0b","5.71428571","Clustered","7","0",,,"0","0.71336032","false","0","046267ecb78d2a683bf5e873e78cca0b","8568","k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae","0.18095238"
"206","5.55870445","0.00290822","0.17989803","0.0","0.995422738","2","10","false","Bacteria","48ee0fa16be9185e944e1f1d48930ab9","4.0","Clustered","2","0",,,"0","0.54412955","false","0","48ee0fa16be9185e944e1f1d48930ab9","290","k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__","0.5"
"207","5.32388664","0.01391319","0.1878327","0.0","0.993456835","3","9","false","Bacteria","019358e00e8797ec4398d30778eaeb3d","3.0","Clustered","3","0",,,"0","0.56761134","false","0","019358e00e8797ec4398d30778eaeb3d","1326","k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__","0.33333333"
"208","4.66801619","0.04891997","0.21422376","0.0","0.999443043","6","8","false","Bacteria","90e9b1cfdc7902d564410d357be24bb8","3.66666667","Clustered","6","0",,,"0","0.63319838","false","0","90e9b1cfdc7902d564410d357be24bb8","5632","k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__","0.16666667"
"209","5.22267206","0.01382177","0.19147287","0.0","0.996763816","3","9","false","Bacteria","c0a620bb8227a480cf013d72a49357fd","3.66666667","Clustered","3","0",,,"0","0.57773279","false","0","c0a620bb8227a480cf013d72a49357fd","1366","k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__","0.33333333"
"1053","5.09311741","0.01839059","0.1963434","0.0","0.997828304","3","9","false","Fungi","6cfed8d54139dd5175d44292d88884ef","4.33333333","Clustered","3","0",,,"0","0.59068826","false","0","6cfed8d54139dd5175d44292d88884ef","1872","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_alcalophilum","0.33333333"
"857","5.08502024","0.01902935","0.19665605","0.16666667","0.999999691","4","9","false","Fungi","8ee56c2b64b4ed8fef5bea9092b14265","3.5","Clustered","4","0",,,"0","0.59149798","false","0","8ee56c2b64b4ed8fef5bea9092b14265","1920","k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;s__unidentified","0.3"
"211","6.53036437","0.0","0.15313081","0.0","0.999802474","1","10","false","Bacteria","bc8cfff72fb12a887269b007c4870354","3.0","Clustered","1","0",,,"0","0.44696356","false","0","bc8cfff72fb12a887269b007c4870354","0","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__","0.0"
"212","5.53441296","0.01107679","0.18068764","0.0","0.999710246","3","9","false","Bacteria","2ea8f9c03f889c272a10dacbc49c23a6","2.66666667","Clustered","3","0",,,"0","0.5465587","false","0","2ea8f9c03f889c272a10dacbc49c23a6","1130","k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__","0.33333333"
