SampleID	2.A.2	2.A.4	2.A.5	2.B.3	2.B.4	2.B.6	2.C.2	2.C.5	2.C.6	3.A.2	3.A.4	3.A.5	3.B.3	3.B.4	3.B.6	3.C.2	3.C.5	3.C.6
05198fc393c45cf11ba0e44e82f827b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ae3aef639bebfd5723754f5025443c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c940db4ea253332d9b5d002c11e37f6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
5cbb1c59e357aebd89755bcb83d8b7ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d42af06b195a39645508dcbf756e76f	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
176c46abb45ec8901f190a2e69551403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2f815469a67c30fbad4ce2dcef96dce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
fb1bb8694330bd0850a618abfee07403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c07bf12d725d9b2e25437c8a683158d8	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
63188f06f7046cc327a97c7acf6ddc9c	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9839cfab2f5bb09c6b624041b6a12b60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f869ae662b4d3a2ddc222a4557b44a47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
e2bcba515288c4a748333f0ee37a50b4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
879c5f082adddd511f64276f2849aaef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1867edfe40cfe8c3904aea0c6d460bb	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92623fd71e179a16c5e5d341926a2d54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70caf69666a2e45f9322cc76b4b6d83e	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b378f8d9e4472f2e2b3aa573344a31b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4b5cc7c69d618101bee78f2a1cbe303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0
69fe3a3986060b870f371de6102345a5	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0
ceaf8f1c576b85f7f0a68beafbdfc15d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45115577edb7ebd91d0e9afda3d43c95	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0de0f45482426d26a39b28eb960ad3c9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
d02fdb1f488a042c4eb32c2c73968cec	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0
da2d2372a67a489370e49efd8aacc444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21eba46d26ebbaf863ac647a32be1b86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8eab17e140a10e8eb7a560a9bcbc20af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63d33d4f11e3200b628a28e95b6da758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1af445ba450a8ad484142ef8d83ce49	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9b326538d181c4869fb225371fb7cbc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517e8788dbdde058ca2a4a58a2cb816f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fccaa502f8ecd096bc4298455fd136b	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb5ee026d3073c5e55f50037aba57241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d60b9d60ccf55b0e23a64184c4d44c3c	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0
2f9a98e97b1ee345996393984a9715af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d269124823f358bdd7f3c72b587c4769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
97e5e724ef47f72ac78d429a49ccd918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f8ae595adc81a8b1a2d6f175bb811678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27ab3e724b6b3241c49aaa0d125f9e1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19cca58dd2e5f9cca003f138aa3296e0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
5f9eb8b7c1d67be40e9dfc197e2aa982	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17bdfe78d78d3cf89f1dceff319d6287	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0
f4666f4301a57da32a91583dac161642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fb8845235a419285ba957eb1bff244a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e90437e84f3fec4b753a02a6b57d134d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569d0156d7c1971ebb0e471de34182a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
996bca23d5257634259c0dc27dc06084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48bff25e7815f58c348fa376f71f1983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29946b240e2955b24834ea80583d3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d801b054ced3127248280a5c6afe7f6	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
b71c5ced1093b923848beba7e9a0863f	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
2fd669428f7b9a1c212ef19dca129368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e92b5f5cac428e7b7404ab11c4bdc05f	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0262581c793d44c1bd2ad8f2a7659d4a	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
bd1be7b84a4ec2e8fd5b8e671f6a71dd	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
12f9eddd974d4e8c42147c8a771d5938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a11e3b44670e0767cbc203f37bdd6aec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f0c0c058f3e5b02d0dc4e680cb5d55e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c4de38c16806062177351d7c9f7f2f85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a5a3bc8c09b21b89ef7d54788a7cb04b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92aaa022bb400acb08cd61be39773335	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
3afce211499fba5cbf47ae04caca2474	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180cd3e8d6d537b2a01111d1462c92c3	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
6a2a4d0bfe69359e744b1830a6b36e76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4036a999d305565c3eea48d4eac63f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
a007eb1a7386783bdd7ab43cbc8790d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
064cb16b37c4fca1b8e214f4be71c9e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a699052f9149335fb3d7c9b0fdf9b83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4edbad23fb74ec639588fb63ebf8f275	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
2bba42ecd52ebd57dfb4768eb99f19a9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
aca8473c26c0433224955a82989c76e0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0
0ba7555ba0bca58f8117b2ffcfeee9d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c6d1cc186862b82aa5d43110238a4b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
711b2842df0c488687b596576d66e4b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
485fc5d62a974d07b91ec4c31b793139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50792c8c39801f3154c22900a25a336e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
826bd92364bbc45ec0c9af75a1d84b81	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
5e6c3d11e0cf89160e689bb3d5ca68e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a0ab59d5bd55447a3c79d50decdc144	0	12	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	9
d6508d73ca58c7d091cd6960d3757859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0
ec95ac22b32f74922996b0212f09758f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23590ce9176f3fc2e10e6d38aa5e13b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4e8aeb528ffd78cf3f2f06c990d73f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa9197c790f1b36de2acda677da0b5bd	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
27e38b1f00c4ca2a8f64156b06b9ad37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209eafdc9633f9cf3c69aeb951301a5e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8cc23bd4413b0219be24e1ee5affe2f9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
f2590ce8cf145f033740715ffd7a4470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55dd0358e77a6e7413876f16bad425b5	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	40	0
e84300b49dde4db60afc0710a2e58e35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b54b1d73c7fcdb444d85d328c2c6a1e2	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0
cf4ae0b6a00ae5f105870a83b60cd303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38353018e0df10e63c407c6e40ed2d18	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
fee57e9ce2576d6978f5f0664cad6660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
5430b6d162bcd9c0555171df259193e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d554389afdb41a7309187d8d3a20328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
62cdd4510adc94e293d978c791457b2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86fdd71d582e9748f4323c67cb5344de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7abc375537faeb158b2f7b9894fa0864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84fdacea0332282f624472c49a9db90a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22ec9d31eeb8e8a4fda3b9d4da4ea4d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501b0e4d396c9c93738cb08c32596c51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
985f8ee7caea42ed115192a0b85da894	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6873d680c6ddaca7ca0b629ec5dc580c	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91d0cdb5e65f4124132c3e83d82aac94	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b1b987801f8f81375c3cb1d42543d4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8242541b8f46dc4ee1be90aef012f491	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
a96be61955d962d33c9599d4b0149c8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b03778239b50b469053ea8b39cf039cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee1ccb0c1623bea67d75d51c3824809b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0f97ea9b7b548542c3c209e8a24ec06b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07edbfabb5f0bb16d5d2e5f79cb4dfd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
a647269abcffe676dd4212452c1e7f2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c6295bfd82727e01a3aa3276a27f568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
994dc73323e63f2497ccc4eec84e79a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ec0a5c0c5353cf1d98d4465d798373d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54e04572c82c038752e5221501b3dd10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
afede694efdf24ad62bfc13bb6116a94	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
f9c126cb1cceb789f5e88a1a75dd9ec3	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0
7599ba9ac1ca73b5cd10531228368d52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a02e8d962b536b6f16d76178789f21e7	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35db1433827ffff59e1c37ae87c2f311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1ac74e55d3e0f9b0b8ee8e023915df0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23f56df0f1e064dc5fa83665748aedbe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1840eafaf41f44acef66f674bc05194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75a53362a2c41ed5aa1b7336b4735199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30dcff315712cfd924c310acc179b2af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177245f6bc6509e7561e39a0cf24e5d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed4c4168e7b7296d159c9d03311aa19f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce74220a3a02b2dd320567abb6e2c77e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de8c604f63fe79a65ef0d1f06d76f6a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
beb42356cbac6ddb95b9431564564e87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eef34491d180ee1d56988bb6bb2a401c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9da26f2aec5c3c1fd68be898502f5846	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
15be34d483332739ebb51c4b417f60bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
988e0adc3490ad7bfc46581ef3164e1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc20e99e58f09ffb864b3f3fb3e9b669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c5544e8da13d8244e8e8603f33c86fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58505bc2b0c27d951a1b84a58a406657	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f67b06c16f6f1f3871a24f619824eede	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64b3efdc5c7797e58cba2f2f6a3f0112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
a5b401e7a0064c141becbbb2e9c5a560	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
bd86505efe5d2b50ce1d383f71d1d5b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
4abb70bbfc08f364507319ee2da66963	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
946c936990445029b462d67fe5a066ef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c438c474c11a16fe6abdae5b1cb64eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501e73c169438d2a0b0d1eb8b0cfed13	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a5d32fbc909163fcc93b91f4d84d6d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6593e0560de1c72d69fcf500f1ef093d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3e46ed5f3648c658ea9ee842e70826d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f56dc2e66c0669d025c988bb0c46183e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04041f8eb444c97fe642b75c5ac13d76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
842735a6c052f686c104447deee0fe4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3c033d67ab1f713616f91bf3883ae70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d536a0bb291329ec1f78c3b9bfa3808	0	0	89	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0
5bd979902b8cdfbd6121c012d21c7ce3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
801b9f18491c64333d271a0590e84897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13079e19f7827d29c8cadcb0ae50d3d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebbd59e9114d9a7d8f172adcfafc7d61	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
24d7aeb68d98b9caa46ec90cf6be5d0f	0	0	49	52	0	0	0	0	27	0	0	0	0	0	0	0	0	0
6c2249fa365f272e30f738925c0ab6d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f297b123ba77afa509342cdea160c92b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71ad6b66b57f1960fca0d1a5d1a89516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3952165f99f5fbcfc3a71784408b52d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebfa7ba0ac5c4e131996076819da9675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0cae112e0fe91d7e21150f480d7a1bbd	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
aa0830eb0e8b36faa8c70f6fe6fed8e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c0ea69ec44a47d21764e4a9fe01fb77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b3f26033d55c7e8485e8dd2e34315ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b2bfecf15331c92d6f54b4c17a8caf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15de1939580cfba9a1fd8d86716ebc46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90b2d8ed0e1ac6287e67ccd592b526d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d24e45699eebcfbee7334833d36c3b06	0	0	61	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
0ac9e73a0a48a16960fcf3a9f36fc5c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b98919c118bd05cd78e4d3bbe66787d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
a6aa1249b78eb5da1c7bb2948036a958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eaf026faadd9a60cf1fbe47c48b1ccb9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7997d341c69295d48e672d6af41c1b0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7188153fe615fe91950778e7033279d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a7313edf81226a30c141939566ab198	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0
79c31b09701dbea419cc87d578b4597e	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0
0748e4fe923f9f167c3bbca445b2970a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
f8908f8faadaa1ef3440ec8d5ebc6d46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bd3eaa7bc4068ad676e4259522178e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7bef8c204de24f853e5c21ac0371ad97	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0
89ccb29484f34fe14a66dbdeb0fa71f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
915304659ac1a5bb30505aad40e68adb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c949cc7a414dc00711db93351b9a00f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf3f5ad7d1fb217208d8418dc5b6c3d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5330ab6b9a415d89d338752de6d18a9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e6bf997a2f1f6b26e14938c3ba09fb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7fa7185078a44a7f7ff7e8372959ccbd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29bb1abb0620a8ef269d0f2a50ca763e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b78c2f96bf93f1d7d66cadf76bb3c503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
d32405bf1fe3ca59185ccdf0b51142f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8a57ab80a0f8680bbf3f89ac31bdd90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e331eaad59c643e1f2e9475b4079339f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3eb9f4b16e76d9fc3e06022e106fae5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d47697ebf518db7773e3a3673f780d0a	0	0	0	0	0	0	3	0	0	17	0	0	0	0	0	0	0	0
2653a170ad255086b2fad845c6d9ff98	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00d93623ac58f2fdaab0cef651549d95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be216ca008245c7d30cfde96b5c38e05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08afe243a78afbd0bb36d8701362cbb5	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
786d2de7e0543ead3cff0f8bb2ee6542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9586180c46d9df52b60af1e378df64b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c18f33325874f6ee1da856e1740be97	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
c3f0927eeec82313e4604937c0e34eaa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfe6b2a66ac72762e2a7a0f2ecd909f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
dc555c048fdebdc5c8077ef710be4e37	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0
eec48c7f61afa1195ff24c29b2a39bba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0
796befa99caf321f0aab2c79373cc8c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fb06b3398784a0401233dbc9f3fa4ae1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d85fc37f2917f332bda3825e41c63ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
665cf78654c42e4af1333879d9ac8a21	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
0bd13909427d306b67433ec866311862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c52deda9fc68c31f3b65fa3560a1f3f1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
34d2d57b2eb2da552f1b12727abce959	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea955993790ca826337425a979120fec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63553a9d762a433e4a7474a99f1503c8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920b9793d880297ab1dcfe10d1faeb01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1afff71ffac8cf85d23cd914014ac037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18d65071c43d0a730853de909667d1b1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
952700a16afef48f8eff212b99330501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b2766cc29d7347e18eaaebd6b24c5bf	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
f6a42d6eb4ceea3d89a71df809e072de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c869aaf9e6b5334a88c409ce711a94b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
cffbbb30dfea2166487029aa82a180b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6de874a4498af6401c16a223e0fc7843	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
b3c1ba0e5598f9a35d094841ed538b0a	0	0	0	0	0	0	0	44	58	0	0	0	0	0	0	0	0	0
a1fa31b512d07be211c95350f3dec3b5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7dc890ef291a0a9de43e4bac0d222abd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a88109cded3c799a4a561252d3047fe	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86a25769819279600c0a203550f0a8fc	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
e589a4abdae2be696c6bfa7fe2613717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ad51e67aa19cf967bca43aa8955514b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb10dcf3210952a3c7c8362638a70195	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62874c77a6bc220b333b12291e249718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25ad978e10f559a7d8abd9411a2b6d91	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
